RGN,ITM_NM,UNIT_NM,C1_NM,PRD_DE,DT,남,여,인구
강원도,검거건수,건,기타,2014,127.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,기타,2015,36.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,기타,2016,4.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,기타,2017,3.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,기타,2018,5.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,기타,2019,2.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,기타,2020,1.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,기타 음란행위,2014,264.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,기타 음란행위,2015,276.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,기타 음란행위,2016,308.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,기타 음란행위,2017,380.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,기타 음란행위,2018,352.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,기타 음란행위,2019,330.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,기타 음란행위,2020,302.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,기타 음란행위,2021,501.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,기타특별법,2014,2431.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,기타특별법,2015,3469.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,기타특별법,2016,4197.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,기타특별법,2017,4308.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,기타특별법,2018,4708.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,기타특별법,2019,4324.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,기타특별법,2020,3962.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,기타특별법,2021,5318.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,기타형법범죄,2014,7648.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,기타형법범죄,2015,8704.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,기타형법범죄,2016,8703.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,기타형법범죄,2017,8739.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,기타형법범죄,2018,8551.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,기타형법범죄,2019,8672.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,기타형법범죄,2020,8447.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,기타형법범죄,2021,7068.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,낚시관리 및 육성법,2014,14.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,낚시관리 및 육성법,2015,11.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,낚시관리 및 육성법,2016,14.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,낚시관리 및 육성법,2017,9.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,낚시관리 및 육성법,2018,6.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,낚시관리 및 육성법,2019,7.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,낚시관리 및 육성법,2020,12.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,낚시관리 및 육성법,2021,4.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,내란의 죄,2021,2.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2014,39.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2015,31.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2016,35.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2017,29.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2018,39.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2019,61.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2020,41.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,노동조합 및 노동관계 조정법,2021,34.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,농수산물 관한법률,2014,300.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,농수산물 관한법률,2015,319.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,농수산물 관한법률,2016,335.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,농수산물 관한법률,2017,283.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,농수산물 관한법률,2018,265.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,농수산물 관한법률,2019,214.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,농수산물 관한법률,2020,174.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,농수산물 관한법률,2021,155.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,농지법,2014,184.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,농지법,2015,238.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,농지법,2016,262.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,농지법,2017,220.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,농지법,2018,173.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,농지법,2019,218.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,농지법,2020,228.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,농지법,2021,250.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,대기환경보전법,2014,113.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,대기환경보전법,2015,205.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,대기환경보전법,2016,213.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,대기환경보전법,2017,296.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,대기환경보전법,2018,250.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,대기환경보전법,2019,287.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,대기환경보전법,2020,341.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,대기환경보전법,2021,253.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2014,167.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2015,117.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2016,123.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2017,137.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2018,111.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2019,65.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2020,64.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2021,45.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,도로교통법,2014,30343.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,도로교통법,2015,31409.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,도로교통법,2016,33957.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,도로교통법,2017,27666.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,도로교통법,2018,18301.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,도로교통법,2019,15182.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,도로교통법,2020,13840.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,도로교통법,2021,12810.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,도로법,2014,80.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,도로법,2015,79.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,도로법,2016,164.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,도로법,2017,222.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,도로법,2018,178.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,도로법,2019,195.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,도로법,2020,203.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,도로법,2021,433.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,도박,2014,986.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,도박,2015,1266.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,도박,2016,1280.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,도박,2017,1072.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,도박,2018,984.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,도박,2019,1306.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,도박,2020,1092.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,도박,2021,974.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,도시및주거환경정비법,2014,14.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,도시및주거환경정비법,2015,11.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,도시및주거환경정비법,2016,24.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,도시및주거환경정비법,2017,12.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,도시및주거환경정비법,2018,11.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,도시및주거환경정비법,2019,25.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,도시및주거환경정비법,2020,28.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,도시및주거환경정비법,2021,37.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,도주와 범인 은닉,2014,65.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,도주와 범인 은닉,2015,98.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,도주와 범인 은닉,2016,67.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,도주와 범인 은닉,2017,111.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,도주와 범인 은닉,2018,94.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,도주와 범인 은닉,2019,63.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,도주와 범인 은닉,2020,30.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,도주와 범인 은닉,2021,28.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,독점규제 및 공정거래에 관한법률,2015,2.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,독점규제 및 공정거래에 관한법률,2018,4.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,디자인보호법,2014,26.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,디자인보호법,2015,12.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,디자인보호법,2016,20.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,디자인보호법,2017,23.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,디자인보호법,2018,27.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,디자인보호법,2019,35.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,디자인보호법,2020,46.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,디자인보호법,2021,26.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,마약류_대마,2014,83.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,마약류_대마,2015,123.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,마약류_대마,2016,104.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,마약류_대마,2017,224.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,마약류_대마,2018,106.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,마약류_대마,2019,110.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,마약류_대마,2020,136.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,마약류_대마,2021,121.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,마약류_마약,2014,84.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,마약류_마약,2015,139.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,마약류_마약,2016,188.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,마약류_마약,2017,172.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,마약류_마약,2018,247.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,마약류_마약,2019,284.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,마약류_마약,2020,372.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,마약류_마약,2021,156.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,마약류_향정신,2014,364.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,마약류_향정신,2015,462.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,마약류_향정신,2016,673.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,마약류_향정신,2017,551.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,마약류_향정신,2018,412.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,마약류_향정신,2019,490.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,마약류_향정신,2020,549.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,마약류_향정신,2021,593.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,명예,2014,1844.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,명예,2015,2119.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,명예,2016,1981.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,명예,2017,1861.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,명예,2018,1858.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,명예,2019,2132.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,명예,2020,2179.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,명예,2021,2035.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,무고,2014,614.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,무고,2015,604.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,무고,2016,542.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,무고,2017,615.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,무고,2018,590.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,무고,2019,591.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,무고,2020,560.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,무고,2021,364.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,문서,2014,1356.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,문서,2015,1810.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,문서,2016,1475.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,문서,2017,1456.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,문서,2018,1201.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,문서,2019,1224.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,문서,2020,1104.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,문서,2021,1064.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,물환경보전법,2014,81.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,물환경보전법,2015,127.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,물환경보전법,2016,115.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,물환경보전법,2017,119.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,물환경보전법,2018,88.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,물환경보전법,2019,79.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,물환경보전법,2020,68.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,물환경보전법,2021,48.0,774332.0,764160.0,1538492.0
강원도,검거건수,건,방화,2014,140.0,778007.0,766435.0,1544442.0
강원도,검거건수,건,방화,2015,169.0,781434.0,768073.0,1549507.0
강원도,검거건수,건,방화,2016,151.0,781146.0,769660.0,1550806.0
강원도,검거건수,건,방화,2017,139.0,780635.0,769507.0,1550142.0
강원도,검거건수,건,방화,2018,150.0,776456.0,766596.0,1543052.0
강원도,검거건수,건,방화,2019,128.0,775386.0,766116.0,1541502.0
강원도,검거건수,건,방화,2020,118.0,776505.0,766335.0,1542840.0
강원도,검거건수,건,방화,2021,91.0,774332.0,764160.0,1538492.0
